query_id,query_articleType,query_path,rank,retrieved_id,retrieved_articleType,retrieved_path,distance
30534,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30534.jpg,3,51205,Bra,./A2_FashionDataset/FashionDataset/train/images_train/51205.jpg,0.076574035
30534,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30534.jpg,4,50038,Bra,./A2_FashionDataset/FashionDataset/train/images_train/50038.jpg,0.08158152
30534,Bra,./A2_FashionDataset/FashionDataset/train/images_train/30534.jpg,5,51202,Bra,./A2_FashionDataset/FashionDataset/train/images_train/51202.jpg,0.0910908
31039,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31039.jpg,1,12170,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12170.jpg,0.038475573
31039,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31039.jpg,2,12471,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/12471.jpg,0.038475577
31039,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31039.jpg,3,24610,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/24610.jpg,0.061361857
31039,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31039.jpg,4,11147,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/11147.jpg,0.062921226
31039,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31039.jpg,5,11148,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/11148.jpg,0.062921226
50341,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/50341.jpg,1,24361,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/24361.jpg,0.035572704
50341,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/50341.jpg,2,46991,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/46991.jpg,0.044622913
50341,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/50341.jpg,3,34279,Dupatta,./A2_FashionDataset/FashionDataset/train/images_train/34279.jpg,0.047145505
50341,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/50341.jpg,4,30865,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/30865.jpg,0.05253505
50341,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/50341.jpg,5,50874,Sarees,./A2_FashionDataset/FashionDataset/train/images_train/50874.jpg,0.052887738
31716,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/31716.jpg,1,35328,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/35328.jpg,1.5632742e-13
31716,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/31716.jpg,2,42606,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/42606.jpg,0.2067048
31716,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/31716.jpg,3,48771,Jewellery Set,./A2_FashionDataset/FashionDataset/train/images_train/48771.jpg,0.22921233
31716,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/31716.jpg,4,24873,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/24873.jpg,0.252694
31716,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/31716.jpg,5,46147,Necklace and Chains,./A2_FashionDataset/FashionDataset/train/images_train/46147.jpg,0.25584364
51153,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51153.jpg,1,51172,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51172.jpg,0.0045237574
51153,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51153.jpg,2,51163,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51163.jpg,0.010982813
51153,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51153.jpg,3,51167,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51167.jpg,0.01581313
51153,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51153.jpg,4,18346,Socks,./A2_FashionDataset/FashionDataset/train/images_train/18346.jpg,0.030241523
51153,Socks,./A2_FashionDataset/FashionDataset/train/images_train/51153.jpg,5,40017,Socks,./A2_FashionDataset/FashionDataset/train/images_train/40017.jpg,0.040504027
24869,Mufflers,./A2_FashionDataset/FashionDataset/train/images_train/24869.jpg,1,48785,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/48785.jpg,0.20172071
24869,Mufflers,./A2_FashionDataset/FashionDataset/train/images_train/24869.jpg,2,39140,Kurta Sets,./A2_FashionDataset/FashionDataset/train/images_train/39140.jpg,0.24648178
24869,Mufflers,./A2_FashionDataset/FashionDataset/train/images_train/24869.jpg,3,5414,Tops,./A2_FashionDataset/FashionDataset/train/images_train/5414.jpg,0.27170265
24869,Mufflers,./A2_FashionDataset/FashionDataset/train/images_train/24869.jpg,4,12849,Dresses,./A2_FashionDataset/FashionDataset/train/images_train/12849.jpg,0.29110914
24869,Mufflers,./A2_FashionDataset/FashionDataset/train/images_train/24869.jpg,5,15958,Ties,./A2_FashionDataset/FashionDataset/train/images_train/15958.jpg,0.298219
24447,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/24447.jpg,1,24448,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/24448.jpg,0.021810077
24447,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/24447.jpg,2,19355,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/19355.jpg,0.026021693
24447,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/24447.jpg,3,25388,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/25388.jpg,0.030041251
24447,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/24447.jpg,4,19359,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/19359.jpg,0.033762325
24447,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/24447.jpg,5,17871,Briefs,./A2_FashionDataset/FashionDataset/train/images_train/17871.jpg,0.034919947
9765,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9765.jpg,1,6780,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/6780.jpg,0.0036446839
9765,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9765.jpg,2,2480,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2480.jpg,0.00396614
9765,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9765.jpg,3,2015,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2015.jpg,0.004906782
9765,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9765.jpg,4,2210,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2210.jpg,0.005938839
9765,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9765.jpg,5,2239,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2239.jpg,0.0065199505
9371,Socks,./A2_FashionDataset/FashionDataset/train/images_train/9371.jpg,1,31994,Socks,./A2_FashionDataset/FashionDataset/train/images_train/31994.jpg,0.012658473
9371,Socks,./A2_FashionDataset/FashionDataset/train/images_train/9371.jpg,2,18956,Socks,./A2_FashionDataset/FashionDataset/train/images_train/18956.jpg,0.018982887
9371,Socks,./A2_FashionDataset/FashionDataset/train/images_train/9371.jpg,3,18944,Socks,./A2_FashionDataset/FashionDataset/train/images_train/18944.jpg,0.019724201
9371,Socks,./A2_FashionDataset/FashionDataset/train/images_train/9371.jpg,4,49288,Socks,./A2_FashionDataset/FashionDataset/train/images_train/49288.jpg,0.02074587
9371,Socks,./A2_FashionDataset/FashionDataset/train/images_train/9371.jpg,5,32010,Socks,./A2_FashionDataset/FashionDataset/train/images_train/32010.jpg,0.022382326
28599,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/28599.jpg,1,34838,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/34838.jpg,0.0016288159
28599,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/28599.jpg,2,9014,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/9014.jpg,0.009946765
28599,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/28599.jpg,3,18473,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/18473.jpg,0.014675318
28599,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/28599.jpg,4,9109,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/9109.jpg,0.015464764
28599,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/28599.jpg,5,24408,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/24408.jpg,0.015890585
51475,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51475.jpg,1,39763,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/39763.jpg,0.0198747
51475,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51475.jpg,2,44584,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/44584.jpg,0.033747792
51475,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51475.jpg,3,51508,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51508.jpg,0.04607766
51475,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51475.jpg,4,7707,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/7707.jpg,0.047389247
51475,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51475.jpg,5,51497,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51497.jpg,0.04962342
8711,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/8711.jpg,1,38236,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/38236.jpg,0.0036702892
8711,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/8711.jpg,2,9412,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/9412.jpg,0.014478066
8711,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/8711.jpg,3,16091,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/16091.jpg,0.019568631
8711,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/8711.jpg,4,51666,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/51666.jpg,0.020216707
8711,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/8711.jpg,5,17334,Sunglasses,./A2_FashionDataset/FashionDataset/train/images_train/17334.jpg,0.021534197
20365,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/20365.jpg,1,14599,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/14599.jpg,0.018321479
20365,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/20365.jpg,2,19773,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/19773.jpg,0.023281682
20365,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/20365.jpg,3,20036,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/20036.jpg,0.036635526
20365,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/20365.jpg,4,14876,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/14876.jpg,0.059360422
20365,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/20365.jpg,5,20040,Stockings,./A2_FashionDataset/FashionDataset/train/images_train/20040.jpg,0.06499182
26746,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26746.jpg,1,22560,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/22560.jpg,0.0093856305
26746,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26746.jpg,2,21240,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/21240.jpg,0.010776213
26746,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26746.jpg,3,22553,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/22553.jpg,0.011237493
26746,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26746.jpg,4,22559,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/22559.jpg,0.011516288
26746,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/26746.jpg,5,21237,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/21237.jpg,0.023252428
2324,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2324.jpg,1,3984,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3984.jpg,0.0054412233
2324,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2324.jpg,2,5825,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5825.jpg,0.005671456
2324,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2324.jpg,3,5198,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/5198.jpg,0.008061078
2324,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2324.jpg,4,3021,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/3021.jpg,0.009645205
2324,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/2324.jpg,5,8405,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8405.jpg,0.009677496
51366,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51366.jpg,1,39011,Leggings,./A2_FashionDataset/FashionDataset/train/images_train/39011.jpg,0.028542357
51366,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51366.jpg,2,40932,Leggings,./A2_FashionDataset/FashionDataset/train/images_train/40932.jpg,0.028542357
51366,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51366.jpg,3,40931,Leggings,./A2_FashionDataset/FashionDataset/train/images_train/40931.jpg,0.028542357
51366,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51366.jpg,4,40930,Leggings,./A2_FashionDataset/FashionDataset/train/images_train/40930.jpg,0.028542362
51366,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/51366.jpg,5,51615,Jeggings,./A2_FashionDataset/FashionDataset/train/images_train/51615.jpg,0.030848261
18929,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18929.jpg,1,44865,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/44865.jpg,0.0011257813
18929,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18929.jpg,2,7922,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/7922.jpg,0.0024941417
18929,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18929.jpg,3,9788,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/9788.jpg,0.0031101406
18929,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18929.jpg,4,8407,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/8407.jpg,0.0031876531
18929,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18929.jpg,5,23631,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/23631.jpg,0.0036731707
50236,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/50236.jpg,1,47380,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/47380.jpg,0.023533441
50236,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/50236.jpg,2,34870,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/34870.jpg,0.024485882
50236,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/50236.jpg,3,10715,Tops,./A2_FashionDataset/FashionDataset/train/images_train/10715.jpg,0.02888365
50236,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/50236.jpg,4,49068,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/49068.jpg,0.041514687
50236,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/50236.jpg,5,25013,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/25013.jpg,0.05711808
7176,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/7176.jpg,1,31028,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/31028.jpg,0.013244605
7176,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/7176.jpg,2,8190,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/8190.jpg,0.016490087
7176,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/7176.jpg,3,30797,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/30797.jpg,0.021465275
7176,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/7176.jpg,4,11679,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/11679.jpg,0.023006588
7176,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/7176.jpg,5,37758,Shirts,./A2_FashionDataset/FashionDataset/train/images_train/37758.jpg,0.023459783
11892,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11892.jpg,1,35565,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35565.jpg,0.0016993696
11892,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11892.jpg,2,49509,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/49509.jpg,0.011868596
11892,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11892.jpg,3,20710,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/20710.jpg,0.014222054
11892,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11892.jpg,4,35567,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/35567.jpg,0.014880792
11892,Formal Shoes,./A2_FashionDataset/FashionDataset/train/images_train/11892.jpg,5,20676,Casual Shoes,./A2_FashionDataset/FashionDataset/train/images_train/20676.jpg,0.014954468
51511,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51511.jpg,1,11642,Watches,./A2_FashionDataset/FashionDataset/train/images_train/11642.jpg,0.0041874233
51511,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51511.jpg,2,29525,Watches,./A2_FashionDataset/FashionDataset/train/images_train/29525.jpg,0.005363869
51511,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51511.jpg,3,26349,Watches,./A2_FashionDataset/FashionDataset/train/images_train/26349.jpg,0.0071566827
51511,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51511.jpg,4,30165,Watches,./A2_FashionDataset/FashionDataset/train/images_train/30165.jpg,0.009747763
51511,Watches,./A2_FashionDataset/FashionDataset/train/images_train/51511.jpg,5,45191,Watches,./A2_FashionDataset/FashionDataset/train/images_train/45191.jpg,0.00979066
42172,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/42172.jpg,1,20252,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/20252.jpg,0.0053976774
42172,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/42172.jpg,2,13419,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/13419.jpg,0.0057140067
42172,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/42172.jpg,3,11745,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/11745.jpg,0.0059684343
42172,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/42172.jpg,4,17246,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/17246.jpg,0.0064618317
42172,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/42172.jpg,5,18620,Tshirts,./A2_FashionDataset/FashionDataset/train/images_train/18620.jpg,0.0068268916
43821,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43821.jpg,1,43822,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43822.jpg,0.054765582
43821,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43821.jpg,2,43776,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43776.jpg,0.061051518
43821,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43821.jpg,3,43819,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43819.jpg,0.07735127
43821,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43821.jpg,4,18591,Socks,./A2_FashionDataset/FashionDataset/train/images_train/18591.jpg,0.15348396
43821,Earrings,./A2_FashionDataset/FashionDataset/train/images_train/43821.jpg,5,42602,Pendant,./A2_FashionDataset/FashionDataset/train/images_train/42602.jpg,0.17283331
39662,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/39662.jpg,1,15284,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/15284.jpg,0.0023196586
39662,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/39662.jpg,2,6740,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/6740.jpg,0.0038137315
39662,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/39662.jpg,3,6682,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/6682.jpg,0.004489631
39662,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/39662.jpg,4,13165,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/13165.jpg,0.005364471
39662,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/39662.jpg,5,26598,Sports Shoes,./A2_FashionDataset/FashionDataset/train/images_train/26598.jpg,0.0067234873
8216,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8216.jpg,1,13995,Jackets,./A2_FashionDataset/FashionDataset/train/images_train/13995.jpg,0.063974634
8216,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8216.jpg,2,6565,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/6565.jpg,0.06466684
8216,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8216.jpg,3,6515,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/6515.jpg,0.097216055
8216,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8216.jpg,4,4590,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/4590.jpg,0.10067059
8216,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/8216.jpg,5,7072,Backpacks,./A2_FashionDataset/FashionDataset/train/images_train/7072.jpg,0.10616472
44959,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/44959.jpg,1,18462,Perfume and Body Mist,./A2_FashionDataset/FashionDataset/train/images_train/18462.jpg,0.017204259
44959,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/44959.jpg,2,28236,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/28236.jpg,0.022156063
44959,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/44959.jpg,3,44961,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/44961.jpg,0.040506147
44959,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/44959.jpg,4,46651,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/46651.jpg,0.045427755
44959,Deodorant,./A2_FashionDataset/FashionDataset/train/images_train/44959.jpg,5,12452,Shoe Accessories,./A2_FashionDataset/FashionDataset/train/images_train/12452.jpg,0.055902824
44570,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/44570.jpg,1,50757,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/50757.jpg,0.00076059054
44570,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/44570.jpg,2,13134,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/13134.jpg,0.0017059608
44570,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/44570.jpg,3,6399,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/6399.jpg,0.0020445168
44570,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/44570.jpg,4,47171,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/47171.jpg,0.0021337976
44570,Sandals,./A2_FashionDataset/FashionDataset/train/images_train/44570.jpg,5,24080,Heels,./A2_FashionDataset/FashionDataset/train/images_train/24080.jpg,0.002145997
7635,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/7635.jpg,1,4831,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/4831.jpg,0.012477059
7635,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/7635.jpg,2,4832,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/4832.jpg,0.021127945
7635,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/7635.jpg,3,4833,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/4833.jpg,0.028249428
7635,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/7635.jpg,4,5809,Capris,./A2_FashionDataset/FashionDataset/train/images_train/5809.jpg,0.028567977
7635,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/7635.jpg,5,7695,Track Pants,./A2_FashionDataset/FashionDataset/train/images_train/7695.jpg,0.031246984
38441,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38441.jpg,1,38444,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38444.jpg,0.03303262
38441,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38441.jpg,2,37429,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/37429.jpg,0.046349123
38441,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38441.jpg,3,49540,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/49540.jpg,0.049787976
38441,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38441.jpg,4,38446,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38446.jpg,0.06721791
38441,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/38441.jpg,5,14896,Handbags,./A2_FashionDataset/FashionDataset/train/images_train/14896.jpg,0.06807378
3710,Belts,./A2_FashionDataset/FashionDataset/train/images_train/3710.jpg,1,24680,Belts,./A2_FashionDataset/FashionDataset/train/images_train/24680.jpg,0.06105221
3710,Belts,./A2_FashionDataset/FashionDataset/train/images_train/3710.jpg,2,48923,Ring,./A2_FashionDataset/FashionDataset/train/images_train/48923.jpg,0.07405071
3710,Belts,./A2_FashionDataset/FashionDataset/train/images_train/3710.jpg,3,14821,Belts,./A2_FashionDataset/FashionDataset/train/images_train/14821.jpg,0.07509504
3710,Belts,./A2_FashionDataset/FashionDataset/train/images_train/3710.jpg,4,18010,Belts,./A2_FashionDataset/FashionDataset/train/images_train/18010.jpg,0.079638675
3710,Belts,./A2_FashionDataset/FashionDataset/train/images_train/3710.jpg,5,48126,Belts,./A2_FashionDataset/FashionDataset/train/images_train/48126.jpg,0.09058298
32244,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32244.jpg,1,34939,Dupatta,./A2_FashionDataset/FashionDataset/train/images_train/34939.jpg,0.012146888
32244,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32244.jpg,2,32236,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32236.jpg,0.012278223
32244,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32244.jpg,3,28706,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/28706.jpg,0.012542861
32244,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32244.jpg,4,33033,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/33033.jpg,0.013308087
32244,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/32244.jpg,5,11610,Kurtas,./A2_FashionDataset/FashionDataset/train/images_train/11610.jpg,0.013732958
27911,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/27911.jpg,1,9170,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/9170.jpg,0.015591007
27911,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/27911.jpg,2,9169,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/9169.jpg,0.017509118
27911,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/27911.jpg,3,50953,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/50953.jpg,0.017953083
27911,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/27911.jpg,4,11311,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/11311.jpg,0.019245764
27911,Trousers,./A2_FashionDataset/FashionDataset/train/images_train/27911.jpg,5,11286,Jeans,./A2_FashionDataset/FashionDataset/train/images_train/11286.jpg,0.0208684
28145,Innerwear Vests,./A2_FashionDataset/FashionDataset/train/images_train/28145.jpg,1,15038,Sweaters,./A2_FashionDataset/FashionDataset/train/images_train/15038.jpg,0.07952942
